method,reference,precision,recall,f1,aupr,pred_edges,true_edges,candidate_edges,reference_excluded,ref_nodes,overlap_nodes,ref_node_overlap_pct,gene_universe_overlap_pct,source_table,coverage_overlap,observed_base_rate,coverage_scenario_c,latent_true_edges_hat,latent_precision_hat,f1_ceiling,f1_ratio,aupr_ceiling,aupr_ratio,aupr_uplift_ratio,scenario
probe_consensus,trrust_human,0.0,0.0,0.0,,225130,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_consensus,dorothea_trrust_union_immune,0.0001643553273336,0.0001361375209725,0.0001489215264053,,225130,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0014523068761645986,0.20332673947341798,0.0007324247012025162,,,,beta_ci_low
attention_inferred,hpn_dream,0.0,0.0,0.0,,224515,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_crosswalk,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
attention_inferred,dorothea_human,8.910154457527522e-06,7.289825226440196e-06,8.01895681390808e-06,,224515,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_crosswalk,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,9.804365658515582e-05,0.166616867050612,4.8128121455267905e-05,,,,beta_ci_low
attention_inferred,trrust_human,0.0,0.0,0.0,,224515,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_crosswalk,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
attention_inferred,dorothea_trrust_union_immune,8.910154457527522e-06,7.358784917434433e-06,8.060502128980125e-06,,224515,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_crosswalk,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,7.873355124102764e-05,0.20332673947341798,3.964309932798543e-05,,,,beta_ci_low
probe_attention,hpn_dream,0.0,0.0,0.0,,225130,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_crosswalk,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_attention,dorothea_human,7.995664572987092e-05,6.560842703796177e-05,7.207539085883835e-05,,225130,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_crosswalk,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.0008798098790551988,0.166616867050612,0.00043258159953844615,,,,beta_ci_low
probe_attention,trrust_human,0.0,0.0,0.0,,225130,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_crosswalk,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_attention,dorothea_trrust_union_immune,7.995664572987092e-05,6.62290642569099e-05,7.244831014316592e-05,,225130,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_crosswalk,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0007065276694855815,0.20332673947341798,0.0003563147195041579,,,,beta_ci_low
probe_grad_input,hpn_dream,0.0,0.0,0.0,,223205,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_crosswalk,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_grad_input,dorothea_human,8.51235411393114e-05,6.925333965118186e-05,7.637269876999759e-05,,223205,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_crosswalk,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.0009366642603736537,0.166616867050612,0.0004583731534622987,,,,beta_ci_low
probe_grad_input,trrust_human,0.0,0.0,0.0,,223205,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_crosswalk,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_grad_input,dorothea_trrust_union_immune,8.51235411393114e-05,6.990845671562712e-05,7.67693827539602e-05,,223205,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_crosswalk,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0007521843442845836,0.20332673947341798,0.0003775665854514756,,,,beta_ci_low
probe_integrated_gradients,hpn_dream,0.0,0.0,0.0,,223232,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_crosswalk,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_integrated_gradients,dorothea_human,0.0001119911123853,9.112281533050244e-05,0.0001004849403219,,223232,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_crosswalk,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.0012323039084937242,0.166616867050612,0.0006030898437874025,,,,beta_ci_low
probe_integrated_gradients,trrust_human,4.479644495412844e-06,0.0001202645820805,8.63755522636873e-06,,223232,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_crosswalk,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,3.065515683488068e-05,0.2549975708301761,3.38730882739318e-05,,,,beta_ci_low
probe_integrated_gradients,dorothea_trrust_union_immune,0.0001164707568807,9.566420392664763e-05,0.0001050471095883,,223232,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_crosswalk,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0010291803973387565,0.20332673947341798,0.0005166418832090375,,,,beta_ci_low
probe_perturbation,hpn_dream,0.0,0.0,0.0,,223223,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_crosswalk,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_perturbation,dorothea_human,0.0001164754527983,9.476772794372256e-05,0.0001045062281692,,223223,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_crosswalk,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.001281647736769526,0.166616867050612,0.0006272247823352416,,,,beta_ci_low
probe_perturbation,trrust_human,0.0,0.0,0.0,,223223,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_crosswalk,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_perturbation,dorothea_trrust_union_immune,0.0001164754527983,9.566420392664763e-05,0.0001050490195088,,223223,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_crosswalk,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.001029221892272514,0.20332673947341798,0.0005166512765652923,,,,beta_ci_low
probe_consensus,hpn_dream,0.0,0.0,0.0,,225130,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_crosswalk,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_consensus,dorothea_human,0.0001643553273336,0.0001348617666891,0.0001481549700987,,225130,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_crosswalk,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.001808498084724316,0.166616867050612,0.0008891955101622217,,,,beta_ci_low
probe_consensus,trrust_human,0.0,0.0,0.0,,225130,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_crosswalk,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_consensus,dorothea_trrust_union_immune,0.0001643553273336,0.0001361375209725,0.0001489215264053,,225130,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_crosswalk,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0014523068761645986,0.20332673947341798,0.0007324247012025162,,,,beta_ci_low
attention_inferred,hpn_dream,0.0,0.0,0.0,,224515,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_omnipath,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
attention_inferred,dorothea_human,8.910154457527522e-06,7.289825226440196e-06,8.01895681390808e-06,,224515,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_omnipath,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,9.804365658515582e-05,0.166616867050612,4.8128121455267905e-05,,,,beta_ci_low
attention_inferred,trrust_human,0.0,0.0,0.0,,224515,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_omnipath,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
attention_inferred,dorothea_trrust_union_immune,8.910154457527522e-06,7.358784917434433e-06,8.060502128980125e-06,,224515,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_omnipath,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,7.873355124102764e-05,0.20332673947341798,3.964309932798543e-05,,,,beta_ci_low
attention_inferred,omnipath_interactions,0.0,0.0,0.0,,224515,31373,2503651332,False,7486,7399,98.837830617152,14.860413737698334,probe_priors_full_genes_omnipath,0.9883783061715199,1.2530898212147698e-05,0.985698463137136,31828.192062053775,0.0,0.992797729802203,0.0,,,,beta_ci_low
probe_attention,hpn_dream,0.0,0.0,0.0,,225130,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_omnipath,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_attention,dorothea_human,7.995664572987092e-05,6.560842703796177e-05,7.207539085883835e-05,,225130,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_omnipath,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.0008798098790551988,0.166616867050612,0.00043258159953844615,,,,beta_ci_low
probe_attention,trrust_human,0.0,0.0,0.0,,225130,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_omnipath,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_attention,dorothea_trrust_union_immune,7.995664572987092e-05,6.62290642569099e-05,7.244831014316592e-05,,225130,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_omnipath,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0007065276694855815,0.20332673947341798,0.0003563147195041579,,,,beta_ci_low
probe_attention,omnipath_interactions,2.6652215243290305e-05,0.0001912472508207,4.678453771028675e-05,,225130,31373,2503651332,False,7486,7399,98.837830617152,14.860413737698334,probe_priors_full_genes_omnipath,0.9883783061715199,1.2530898212147698e-05,0.985698463137136,31828.192062053775,2.70389132579811e-05,0.992797729802203,4.712393703761563e-05,,,,beta_ci_low
probe_grad_input,hpn_dream,0.0,0.0,0.0,,223205,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_omnipath,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_grad_input,dorothea_human,8.51235411393114e-05,6.925333965118186e-05,7.637269876999759e-05,,223205,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_omnipath,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.0009366642603736537,0.166616867050612,0.0004583731534622987,,,,beta_ci_low
probe_grad_input,trrust_human,0.0,0.0,0.0,,223205,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_omnipath,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_grad_input,dorothea_trrust_union_immune,8.51235411393114e-05,6.990845671562712e-05,7.67693827539602e-05,,223205,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_omnipath,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0007521843442845836,0.20332673947341798,0.0003775665854514756,,,,beta_ci_low
probe_grad_input,omnipath_interactions,2.240093187876616e-05,0.0001593727090173,3.9280691968669725e-05,,223205,31373,2503651332,False,7486,7399,98.837830617152,14.860413737698334,probe_priors_full_genes_omnipath,0.9883783061715199,1.2530898212147698e-05,0.985698463137136,31828.192062053775,2.2725947859827e-05,0.992797729802203,3.9565654502952674e-05,,,,beta_ci_low
probe_integrated_gradients,hpn_dream,0.0,0.0,0.0,,223232,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_omnipath,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_integrated_gradients,dorothea_human,0.0001119911123853,9.112281533050244e-05,0.0001004849403219,,223232,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_omnipath,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.0012323039084937242,0.166616867050612,0.0006030898437874025,,,,beta_ci_low
probe_integrated_gradients,trrust_human,4.479644495412844e-06,0.0001202645820805,8.63755522636873e-06,,223232,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_omnipath,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,3.065515683488068e-05,0.2549975708301761,3.38730882739318e-05,,,,beta_ci_low
probe_integrated_gradients,dorothea_trrust_union_immune,0.0001164707568807,9.566420392664763e-05,0.0001050471095883,,223232,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_omnipath,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0010291803973387565,0.20332673947341798,0.0005166418832090375,,,,beta_ci_low
probe_integrated_gradients,omnipath_interactions,2.239822247706422e-05,0.0001593727090173,3.92765263840066e-05,,223232,31373,2503651332,False,7486,7399,98.837830617152,14.860413737698334,probe_priors_full_genes_omnipath,0.9883783061715199,1.2530898212147698e-05,0.985698463137136,31828.192062053775,2.2723199147311698e-05,0.992797729802203,3.956145869897561e-05,,,,beta_ci_low
probe_perturbation,hpn_dream,0.0,0.0,0.0,,223223,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_omnipath,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_perturbation,dorothea_human,0.0001164754527983,9.476772794372256e-05,0.0001045062281692,,223223,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_omnipath,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.001281647736769526,0.166616867050612,0.0006272247823352416,,,,beta_ci_low
probe_perturbation,trrust_human,0.0,0.0,0.0,,223223,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_omnipath,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_perturbation,dorothea_trrust_union_immune,0.0001164754527983,9.566420392664763e-05,0.0001050490195088,,223223,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_omnipath,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.001029221892272514,0.20332673947341798,0.0005166512765652923,,,,beta_ci_low
probe_perturbation,omnipath_interactions,2.239912553813899e-05,0.0001593727090173,3.927791481405835e-05,,223223,31373,2503651332,False,7486,7399,98.837830617152,14.860413737698334,probe_priors_full_genes_omnipath,0.9883783061715199,1.2530898212147698e-05,0.985698463137136,31828.192062053775,2.2724115310934288e-05,0.992797729802203,3.9562857201419836e-05,,,,beta_ci_low
probe_consensus,hpn_dream,0.0,0.0,0.0,,225130,232,2503651332,False,51,51,100.0,0.1024302068688491,probe_priors_full_genes_omnipath,0.999999,9.26646602243415e-08,0.6132743071559684,378.297276264335,0.0,0.7602852217204228,0.0,,,,beta_ci_low
probe_consensus,dorothea_human,0.0001643553273336,0.0001348617666891,0.0001481549700987,,225130,274355,2503651332,False,18352,18140,98.84481255448996,36.433018678449486,probe_priors_full_genes_omnipath,0.9884481255448996,0.0001095819519648673,0.09087945888461033,3018889.0137247476,0.001808498084724316,0.166616867050612,0.0008891955101622217,,,,beta_ci_low
probe_consensus,trrust_human,0.0,0.0,0.0,,225130,8315,2503651332,False,2836,2809,99.04795486600844,5.641695119501907,probe_priors_full_genes_omnipath,0.9904795486600844,3.321149352437067e-06,0.1461302096590719,56901.307535240354,0.0,0.2549975708301761,0.0,,,,beta_ci_low
probe_consensus,dorothea_trrust_union_immune,0.0001643553273336,0.0001361375209725,0.0001489215264053,,225130,271784,2503651332,False,17731,17731,100.0,35.61156858806989,probe_priors_full_genes_omnipath,0.999999,0.00010855505178626047,0.11316845635796098,2401587.940197092,0.0014523068761645986,0.20332673947341798,0.0007324247012025162,,,,beta_ci_low
probe_consensus,omnipath_interactions,3.109425111717202e-05,0.0002231217926242,5.4581960662001206e-05,,225130,31373,2503651332,False,7486,7399,98.837830617152,14.860413737698334,probe_priors_full_genes_omnipath,0.9883783061715199,1.2530898212147698e-05,0.985698463137136,31828.192062053775,3.1545398800977956e-05,0.992797729802203,5.4977926543884896e-05,,,,beta_ci_low
attention_inferred,dorothea_human,8.361029242699777e-06,0.0002652871733651,1.6211133806698443e-05,0.000234896506359,239258,7539,23064006,False,18352,1743,9.497602441150828,36.32006668055845,probe_priors,0.09497602441150828,0.00032687296387279817,0.09936217058469841,75873.94634835998,8.414700678838995e-05,0.18076330665780943,8.968155156282145e-05,0.09950240556215748,0.002360711834371322,-0.0009274107746550076,beta_ci_high
attention_inferred,trrust_human,0.0,0.0,0.0,9.03232576486672e-06,239258,317,23064006,False,2836,451,15.902679830747532,9.397791206501354,probe_priors,0.15902679830747532,1.3744359934696513e-05,0.1731976391494414,1830.278989695007,0.0,0.2952573946108658,0.0,0.1768520510940397,5.107277924678324e-05,-2.664600366771682e-05,beta_ci_high
probe_attention,dorothea_human,7.515751763070101e-05,0.0023875845602865,0.0001457277481824,0.0002352258010114,239505,7539,23064006,False,18352,1743,9.497602441150828,36.32006668055845,probe_priors,0.09497602441150828,0.00032687296387279817,0.09936217058469841,75873.94634835998,0.0007563997161941542,0.18076330665780943,0.0008061799204540286,0.09950240556215748,0.002364021248355231,-0.0009240904531626714,beta_ci_high
probe_attention,trrust_human,0.0,0.0,0.0,9.03227664779199e-06,239505,317,23064006,False,2836,451,15.902679830747532,9.397791206501354,probe_priors,0.15902679830747532,1.3744359934696513e-05,0.1731976391494414,1830.278989695007,0.0,0.2952573946108658,0.0,0.1768520510940397,5.1072501517040063e-05,-2.6646281419045912e-05,beta_ci_high
probe_grad_input,dorothea_human,7.938000041778948e-05,0.002520228146969,0.0001539122052378,0.0002766684077106,239355,7539,23064006,False,18352,1743,9.497602441150828,36.32006668055845,probe_priors,0.09497602441150828,0.00032687296387279817,0.09936217058469841,75873.94634835998,0.0007988955952821531,0.18076330665780943,0.0008514571241450047,0.09950240556215748,0.0027805197889187705,-0.0005062191736902906,beta_ci_high
probe_grad_input,trrust_human,0.0,0.0,0.0,9.032353706257255e-06,239355,317,23064006,False,2836,451,15.902679830747532,9.397791206501354,probe_priors,0.15902679830747532,1.3744359934696513e-05,0.1731976391494414,1830.278989695007,0.0,0.2952573946108658,0.0,0.1768520510940397,5.107293723980827e-05,-2.6645845662412133e-05,beta_ci_high
probe_integrated_gradients,dorothea_human,0.0001044473689707,0.0033160896670645,0.0002025160595235,0.0002728984309818,239355,7539,23064006,False,18352,1743,9.497602441150828,36.32006668055845,probe_priors,0.09497602441150828,0.00032687296387279817,0.09936217058469841,75873.94634835998,0.001051178414844177,0.18076330665780943,0.001120338321243864,0.09950240556215748,0.0027426314915705726,-0.0005442323472022545,beta_ci_high
probe_integrated_gradients,trrust_human,4.177894758831025e-06,0.0031545741324921,8.344737808338063e-06,1.7426587262647723e-05,239355,317,23064006,False,2836,451,15.902679830747532,9.397791206501354,probe_priors,0.15902679830747532,1.3744359934696513e-05,0.1731976391494414,1830.278989695007,2.412212302285588e-05,0.2952573946108658,2.826258701949193e-05,0.1768520510940397,9.853765989618786e-05,2.0822566082855716e-05,beta_ci_high
probe_perturbation,dorothea_human,0.0001086252637296,0.0034487332537471,0.0002106167019044,0.0002800788297264,239355,7539,23064006,False,18352,1743,9.497602441150828,36.32006668055845,probe_priors,0.09497602441150828,0.00032687296387279817,0.09936217058469841,75873.94634835998,0.0010932255514386688,0.18076330665780943,0.0011651518540933973,0.09950240556215748,0.002814794558423409,-0.00047183143786018347,beta_ci_high
probe_perturbation,trrust_human,0.0,0.0,0.0,9.032353493362616e-06,239355,317,23064006,False,2836,451,15.902679830747532,9.397791206501354,probe_priors,0.15902679830747532,1.3744359934696513e-05,0.1731976391494414,1830.278989695007,0.0,0.2952573946108658,0.0,0.1768520510940397,5.1072936036007474e-05,-2.664584686630649e-05,beta_ci_high
probe_consensus,dorothea_human,0.0001544904529075,0.0049078127072556,0.000299551482375,0.0003096569934889,239505,7539,23064006,False,18352,1743,9.497602441150828,36.32006668055845,probe_priors,0.09497602441150828,0.00032687296387279817,0.09936217058469841,75873.94634835998,0.0015548216388430148,0.18076330665780943,0.0016571476142669833,0.09950240556215748,0.003112055349209246,-0.00017359090425692303,beta_ci_high
probe_consensus,trrust_human,0.0,0.0,0.0,9.032276971391347e-06,239505,317,23064006,False,2836,451,15.902679830747532,9.397791206501354,probe_priors,0.15902679830747532,1.3744359934696513e-05,0.1731976391494414,1830.278989695007,0.0,0.2952573946108658,0.0,0.1768520510940397,5.107250334681447e-05,-2.6646279589129286e-05,beta_ci_high
genie3,hpn_dream,0.0,0.0,0.0,3.015093128955917e-06,9410,127,24408540,False,51,38,74.50980392156863,0.7700101317122594,grn_baselines_immune,0.7450980392156863,5.203096948854786e-06,0.8462786451882863,150.068775482033,0.0,0.9167398944832421,0.0,0.852006379579349,3.5388152028210436e-06,-2.568076054697874e-06,beta_ci_high
genie3,beeline_gsd,0.0,0.0,0.0,1.2367733550178578e-06,9410,48,24408540,False,17,15,88.23529411764706,0.303951367781155,grn_baselines_immune,0.8823529411764706,1.966524831063226e-06,0.9638282983258678,49.80140143568531,0.0,0.9815810263529821,0.0,0.9670932945369333,1.2788563027004065e-06,-7.545838277191502e-07,beta_ci_high
genie3,dorothea_trrust_union_immune,0.0323060573857598,0.0262453595786929,0.0289620349640356,0.0013042172802631,9410,11583,24408540,False,17731,2089,11.781625401838587,42.33029381965552,grn_baselines_immune,0.11781625401838587,0.0004745470232959448,0.12259038693611184,94485.38575897063,0.2635284722822202,0.21840626529984464,0.1326062460903964,0.1227021316206314,0.010629133031653103,0.006787913380603954,beta_ci_high
grnboost2,hpn_dream,0.0,0.0,0.0,3.0151337497466787e-06,8060,127,24408540,False,51,38,74.50980392156863,0.7700101317122594,grn_baselines_immune,0.7450980392156863,5.203096948854786e-06,0.8462786451882863,150.068775482033,0.0,0.9167398944832421,0.0,0.852006379579349,3.538862879448514e-06,-2.5680283777792467e-06,beta_ci_high
grnboost2,beeline_gsd,0.0,0.0,0.0,1.2367659043099808e-06,8060,48,24408540,False,17,15,88.23529411764706,0.303951367781155,grn_baselines_immune,0.8823529411764706,1.966524831063226e-06,0.9638282983258678,49.80140143568531,0.0,0.9815810263529821,0.0,0.9670932945369333,1.2788485984717461e-06,-7.545915319634766e-07,beta_ci_high
grnboost2,dorothea_trrust_union_immune,0.0348635235732009,0.0242596909263575,0.0286107010130835,0.0016239307463355,8060,11583,24408540,False,17731,2089,11.781625401838587,42.33029381965552,grn_baselines_immune,0.11781625401838587,0.0004745470232959448,0.12259038693611184,94485.38575897063,0.2843903542891179,0.21840626529984464,0.13099762030088544,0.1227021316206314,0.013234739485670425,0.00940363606812706,beta_ci_high
scenic_grnboost2,hpn_dream,0.0,0.0,0.0,3.0148447640771995e-06,3488,127,24408540,False,51,38,74.50980392156863,0.7700101317122594,grn_baselines_immune,0.7450980392156863,5.203096948854786e-06,0.8462786451882863,150.068775482033,0.0,0.9167398944832421,0.0,0.852006379579349,3.5385236969301604e-06,-2.5683675623689584e-06,beta_ci_high
scenic_grnboost2,beeline_gsd,0.0,0.0,0.0,1.2375225195087353e-06,3488,48,24408540,False,17,15,88.23529411764706,0.303951367781155,grn_baselines_immune,0.8823529411764706,1.966524831063226e-06,0.9638282983258678,49.80140143568531,0.0,0.9815810263529821,0.0,0.9670932945369333,1.2796309585636096e-06,-7.538091702807287e-07,beta_ci_high
scenic_grnboost2,dorothea_trrust_union_immune,0.0229357798165137,0.0069066735733402,0.010616415632672,0.0004543169400756,3488,11583,24408540,False,17731,2089,11.781625401838587,42.33029381965552,grn_baselines_immune,0.11781625401838587,0.0004745470232959448,0.12259038693611184,94485.38575897063,0.18709280874092285,0.21840626529984464,0.0486085672409488,0.1227021316206314,0.003702600224421938,-0.00016551160105953517,beta_ci_high
scenic_pruned,hpn_dream,0.0,0.0,0.0,3.014751626104746e-06,29,127,24408540,False,51,38,74.50980392156863,0.7700101317122594,grn_baselines_immune,0.7450980392156863,5.203096948854786e-06,0.8462786451882863,150.068775482033,0.0,0.9167398944832421,0.0,0.852006379579349,3.538414380879617e-06,-2.5684768790870853e-06,beta_ci_high
scenic_pruned,beeline_gsd,0.0,0.0,0.0,1.237330177644851e-06,29,48,24408540,False,17,15,88.23529411764706,0.303951367781155,grn_baselines_immune,0.8823529411764706,1.966524831063226e-06,0.9638282983258678,49.80140143568531,0.0,0.9815810263529821,0.0,0.9670932945369333,1.2794320719980934e-06,-7.540080572506695e-07,beta_ci_high
scenic_pruned,dorothea_trrust_union_immune,0.0476190476190476,8.6333419666753e-05,0.0001723543605653,0.0003195052766069,29,11583,24408540,False,17731,2089,11.781625401838587,42.33029381965552,grn_baselines_immune,0.11781625401838587,0.0004745470232959448,0.12259038693611184,94485.38575897063,0.38844030767163124,0.21840626529984464,0.0007891456791712403,0.1227021316206314,0.0026039097478334087,-0.0012684677292757747,beta_ci_high
pidc_proxy,hpn_dream,0.0,0.0,0.0,3.014717318258888e-06,15000,127,24408540,False,51,38,74.50980392156863,0.7700101317122594,grn_baselines_immune,0.7450980392156863,5.203096948854786e-06,0.8462786451882863,150.068775482033,0.0,0.9167398944832421,0.0,0.852006379579349,3.5383741137564117e-06,-2.5685171464561986e-06,beta_ci_high
pidc_proxy,beeline_gsd,0.0,0.0,0.0,1.2376754593969737e-06,15000,48,24408540,False,17,15,88.23529411764706,0.303951367781155,grn_baselines_immune,0.8823529411764706,1.966524831063226e-06,0.9638282983258678,49.80140143568531,0.0,0.9815810263529821,0.0,0.9670932945369333,1.279789102446007e-06,-7.536510260767549e-07,beta_ci_high
